AggregationMethod,Date,Version,AirportName,PercentOfBaseline,City,State,Country
Daily,2020-11-05,1.0,San Francisco International,43,South San Francisco,California,United States of America (the)
Daily,2020-06-07,1.0,San Francisco International,28,South San Francisco,California,United States of America (the)
Daily,2020-08-13,1.0,San Francisco International,50,South San Francisco,California,United States of America (the)
Daily,2020-04-15,1.0,San Francisco International,39,South San Francisco,California,United States of America (the)
Daily,2020-07-02,1.0,San Francisco International,48,South San Francisco,California,United States of America (the)
Daily,2020-09-04,1.0,San Francisco International,73,South San Francisco,California,United States of America (the)
Daily,2020-09-19,1.0,San Francisco International,49,South San Francisco,California,United States of America (the)
Daily,2020-10-29,1.0,San Francisco International,56,South San Francisco,California,United States of America (the)
Daily,2020-11-09,1.0,San Francisco International,44,South San Francisco,California,United States of America (the)
Daily,2020-12-01,1.0,San Francisco International,62,South San Francisco,California,United States of America (the)
Daily,2020-07-24,1.0,San Francisco International,57,South San Francisco,California,United States of America (the)
Daily,2020-09-05,1.0,San Francisco International,47,South San Francisco,California,United States of America (the)
Daily,2020-09-17,1.0,San Francisco International,54,South San Francisco,California,United States of America (the)
Daily,2020-10-11,1.0,San Francisco International,45,South San Francisco,California,United States of America (the)
Daily,2020-10-23,1.0,San Francisco International,51,South San Francisco,California,United States of America (the)
Daily,2020-04-14,1.0,San Francisco International,47,South San Francisco,California,United States of America (the)
Daily,2020-07-01,1.0,San Francisco International,52,South San Francisco,California,United States of America (the)
Daily,2020-07-18,1.0,San Francisco International,47,South San Francisco,California,United States of America (the)
Daily,2020-07-26,1.0,San Francisco International,40,South San Francisco,California,United States of America (the)
Daily,2020-09-20,1.0,San Francisco International,48,South San Francisco,California,United States of America (the)
Daily,2020-10-08,1.0,San Francisco International,50,South San Francisco,California,United States of America (the)
Daily,2020-10-10,1.0,San Francisco International,43,South San Francisco,California,United States of America (the)
Daily,2020-10-24,1.0,San Francisco International,50,South San Francisco,California,United States of America (the)
Daily,2020-10-28,1.0,San Francisco International,57,South San Francisco,California,United States of America (the)
Daily,2020-04-24,1.0,San Francisco International,42,South San Francisco,California,United States of America (the)
Daily,2020-06-12,1.0,San Francisco International,36,South San Francisco,California,United States of America (the)
Daily,2020-06-22,1.0,San Francisco International,51,South San Francisco,California,United States of America (the)
Daily,2020-09-30,1.0,San Francisco International,59,South San Francisco,California,United States of America (the)
Daily,2020-05-01,1.0,San Francisco International,41,South San Francisco,California,United States of America (the)
Daily,2020-07-17,1.0,San Francisco International,55,South San Francisco,California,United States of America (the)
Daily,2020-08-14,1.0,San Francisco International,57,South San Francisco,California,United States of America (the)
Daily,2020-04-17,1.0,San Francisco International,40,South San Francisco,California,United States of America (the)
Daily,2020-04-26,1.0,San Francisco International,21,South San Francisco,California,United States of America (the)
Daily,2020-05-24,1.0,San Francisco International,23,South San Francisco,California,United States of America (the)
Daily,2020-09-18,1.0,San Francisco International,69,South San Francisco,California,United States of America (the)
Daily,2020-10-05,1.0,San Francisco International,51,South San Francisco,California,United States of America (the)
Daily,2020-10-06,1.0,San Francisco International,67,South San Francisco,California,United States of America (the)
Daily,2020-04-06,1.0,San Francisco International,37,South San Francisco,California,United States of America (the)
Daily,2020-08-06,1.0,San Francisco International,64,South San Francisco,California,United States of America (the)
Daily,2020-10-09,1.0,San Francisco International,48,South San Francisco,California,United States of America (the)
Daily,2020-11-03,1.0,San Francisco International,49,South San Francisco,California,United States of America (the)
Daily,2020-03-23,1.0,San Francisco International,57,South San Francisco,California,United States of America (the)
Daily,2020-04-08,1.0,San Francisco International,50,South San Francisco,California,United States of America (the)
Daily,2020-04-10,1.0,San Francisco International,37,South San Francisco,California,United States of America (the)
Daily,2020-10-17,1.0,San Francisco International,41,South San Francisco,California,United States of America (the)
Daily,2020-11-15,1.0,San Francisco International,47,South San Francisco,California,United States of America (the)
Daily,2020-04-11,1.0,San Francisco International,25,South San Francisco,California,United States of America (the)
Daily,2020-05-02,1.0,San Francisco International,27,South San Francisco,California,United States of America (the)
Daily,2020-05-06,1.0,San Francisco International,44,South San Francisco,California,United States of America (the)
Daily,2020-05-07,1.0,San Francisco International,37,South San Francisco,California,United States of America (the)
Daily,2020-06-13,1.0,San Francisco International,37,South San Francisco,California,United States of America (the)
Daily,2020-08-03,1.0,San Francisco International,59,South San Francisco,California,United States of America (the)
Daily,2020-10-13,1.0,San Francisco International,46,South San Francisco,California,United States of America (the)
Daily,2020-10-14,1.0,San Francisco International,55,South San Francisco,California,United States of America (the)
Daily,2020-12-02,1.0,San Francisco International,63,South San Francisco,California,United States of America (the)
Daily,2020-03-21,1.0,San Francisco International,70,South San Francisco,California,United States of America (the)
Daily,2020-04-21,1.0,San Francisco International,46,South San Francisco,California,United States of America (the)
Daily,2020-06-16,1.0,San Francisco International,50,South San Francisco,California,United States of America (the)
Daily,2020-09-21,1.0,San Francisco International,61,South San Francisco,California,United States of America (the)
Daily,2020-11-14,1.0,San Francisco International,45,South San Francisco,California,United States of America (the)
Daily,2020-08-05,1.0,San Francisco International,63,South San Francisco,California,United States of America (the)
Daily,2020-08-25,1.0,San Francisco International,58,South San Francisco,California,United States of America (the)
Daily,2020-08-31,1.0,San Francisco International,53,South San Francisco,California,United States of America (the)
Daily,2020-10-21,1.0,San Francisco International,50,South San Francisco,California,United States of America (the)
Daily,2020-04-01,1.0,San Francisco International,54,South San Francisco,California,United States of America (the)
Daily,2020-07-29,1.0,San Francisco International,57,South San Francisco,California,United States of America (the)
Daily,2020-08-10,1.0,San Francisco International,53,South San Francisco,California,United States of America (the)
Daily,2020-08-15,1.0,San Francisco International,49,South San Francisco,California,United States of America (the)
Daily,2020-08-23,1.0,San Francisco International,55,South San Francisco,California,United States of America (the)
Daily,2020-09-07,1.0,San Francisco International,19,South San Francisco,California,United States of America (the)
Daily,2020-04-25,1.0,San Francisco International,31,South San Francisco,California,United States of America (the)
Daily,2020-06-01,1.0,San Francisco International,45,South San Francisco,California,United States of America (the)
Daily,2020-10-12,1.0,San Francisco International,39,South San Francisco,California,United States of America (the)
Daily,2020-03-26,1.0,San Francisco International,50,South San Francisco,California,United States of America (the)
Daily,2020-04-13,1.0,San Francisco International,37,South San Francisco,California,United States of America (the)
Daily,2020-04-18,1.0,San Francisco International,33,South San Francisco,California,United States of America (the)
Daily,2020-05-15,1.0,San Francisco International,56,South San Francisco,California,United States of America (the)
Daily,2020-06-25,1.0,San Francisco International,47,South San Francisco,California,United States of America (the)
Daily,2020-05-08,1.0,San Francisco International,49,South San Francisco,California,United States of America (the)
Daily,2020-06-04,1.0,San Francisco International,42,South San Francisco,California,United States of America (the)
Daily,2020-07-07,1.0,San Francisco International,53,South San Francisco,California,United States of America (the)
Daily,2020-07-08,1.0,San Francisco International,51,South San Francisco,California,United States of America (the)
Daily,2020-08-04,1.0,San Francisco International,57,South San Francisco,California,United States of America (the)
Daily,2020-04-09,1.0,San Francisco International,38,South San Francisco,California,United States of America (the)
Daily,2020-06-02,1.0,San Francisco International,40,South San Francisco,California,United States of America (the)
Daily,2020-07-14,1.0,San Francisco International,49,South San Francisco,California,United States of America (the)
Daily,2020-07-31,1.0,San Francisco International,53,South San Francisco,California,United States of America (the)
Daily,2020-11-11,1.0,San Francisco International,51,South San Francisco,California,United States of America (the)
Daily,2020-03-19,1.0,San Francisco International,59,South San Francisco,California,United States of America (the)
Daily,2020-04-16,1.0,San Francisco International,38,South San Francisco,California,United States of America (the)
Daily,2020-06-26,1.0,San Francisco International,50,South San Francisco,California,United States of America (the)
Daily,2020-07-06,1.0,San Francisco International,46,South San Francisco,California,United States of America (the)
Daily,2020-08-01,1.0,San Francisco International,47,South San Francisco,California,United States of America (the)
Daily,2020-08-11,1.0,San Francisco International,51,South San Francisco,California,United States of America (the)
Daily,2020-08-28,1.0,San Francisco International,54,South San Francisco,California,United States of America (the)
