AggregationMethod,Date,Version,AirportName,PercentOfBaseline,City,State,Country
Daily,2020-05-08,1.0,Detroit Metropolitan Wayne County ,42,Romulus,Michigan,United States of America (the)
Daily,2020-05-10,1.0,Detroit Metropolitan Wayne County ,31,Romulus,Michigan,United States of America (the)
Daily,2020-07-30,1.0,Detroit Metropolitan Wayne County ,47,Romulus,Michigan,United States of America (the)
Daily,2020-09-05,1.0,Detroit Metropolitan Wayne County ,42,Romulus,Michigan,United States of America (the)
Daily,2020-09-12,1.0,Detroit Metropolitan Wayne County ,65,Romulus,Michigan,United States of America (the)
Daily,2020-09-23,1.0,Detroit Metropolitan Wayne County ,56,Romulus,Michigan,United States of America (the)
Daily,2020-10-29,1.0,Detroit Metropolitan Wayne County ,46,Romulus,Michigan,United States of America (the)
Daily,2020-11-03,1.0,Detroit Metropolitan Wayne County ,50,Romulus,Michigan,United States of America (the)
Daily,2020-04-02,1.0,Detroit Metropolitan Wayne County ,48,Romulus,Michigan,United States of America (the)
Daily,2020-04-07,1.0,Detroit Metropolitan Wayne County ,54,Romulus,Michigan,United States of America (the)
Daily,2020-04-29,1.0,Detroit Metropolitan Wayne County ,46,Romulus,Michigan,United States of America (the)
Daily,2020-10-02,1.0,Detroit Metropolitan Wayne County ,51,Romulus,Michigan,United States of America (the)
Daily,2020-10-26,1.0,Detroit Metropolitan Wayne County ,50,Romulus,Michigan,United States of America (the)
Daily,2020-05-11,1.0,Detroit Metropolitan Wayne County ,33,Romulus,Michigan,United States of America (the)
Daily,2020-05-28,1.0,Detroit Metropolitan Wayne County ,47,Romulus,Michigan,United States of America (the)
Daily,2020-06-15,1.0,Detroit Metropolitan Wayne County ,46,Romulus,Michigan,United States of America (the)
Daily,2020-07-22,1.0,Detroit Metropolitan Wayne County ,48,Romulus,Michigan,United States of America (the)
Daily,2020-07-26,1.0,Detroit Metropolitan Wayne County ,37,Romulus,Michigan,United States of America (the)
Daily,2020-08-08,1.0,Detroit Metropolitan Wayne County ,47,Romulus,Michigan,United States of America (the)
Daily,2020-08-12,1.0,Detroit Metropolitan Wayne County ,42,Romulus,Michigan,United States of America (the)
Daily,2020-11-09,1.0,Detroit Metropolitan Wayne County ,50,Romulus,Michigan,United States of America (the)
Daily,2020-11-20,1.0,Detroit Metropolitan Wayne County ,56,Romulus,Michigan,United States of America (the)
Daily,2020-04-12,1.0,Detroit Metropolitan Wayne County ,50,Romulus,Michigan,United States of America (the)
Daily,2020-04-13,1.0,Detroit Metropolitan Wayne County ,44,Romulus,Michigan,United States of America (the)
Daily,2020-06-13,1.0,Detroit Metropolitan Wayne County ,43,Romulus,Michigan,United States of America (the)
Daily,2020-03-17,1.0,Detroit Metropolitan Wayne County ,84,Romulus,Michigan,United States of America (the)
Daily,2020-05-04,1.0,Detroit Metropolitan Wayne County ,39,Romulus,Michigan,United States of America (the)
Daily,2020-06-18,1.0,Detroit Metropolitan Wayne County ,45,Romulus,Michigan,United States of America (the)
Daily,2020-09-08,1.0,Detroit Metropolitan Wayne County ,48,Romulus,Michigan,United States of America (the)
