AggregationMethod,Date,Version,AirportName,PercentOfBaseline,City,State,Country
Daily,2020-09-07,1.0,Dallas/Fort Worth International ,26,Grapevine,Texas,United States of America (the)
Daily,2020-10-16,1.0,Dallas/Fort Worth International ,99,Grapevine,Texas,United States of America (the)
Daily,2020-10-25,1.0,Dallas/Fort Worth International ,96,Grapevine,Texas,United States of America (the)
Daily,2020-11-02,1.0,Dallas/Fort Worth International ,95,Grapevine,Texas,United States of America (the)
Daily,2020-03-31,1.0,Dallas/Fort Worth International ,68,Grapevine,Texas,United States of America (the)
Daily,2020-05-24,1.0,Dallas/Fort Worth International ,35,Grapevine,Texas,United States of America (the)
Daily,2020-07-07,1.0,Dallas/Fort Worth International ,83,Grapevine,Texas,United States of America (the)
Daily,2020-10-28,1.0,Dallas/Fort Worth International ,98,Grapevine,Texas,United States of America (the)
Daily,2020-11-14,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-05-18,1.0,Dallas/Fort Worth International ,70,Grapevine,Texas,United States of America (the)
Daily,2020-05-23,1.0,Dallas/Fort Worth International ,50,Grapevine,Texas,United States of America (the)
Daily,2020-06-12,1.0,Dallas/Fort Worth International ,78,Grapevine,Texas,United States of America (the)
Daily,2020-07-29,1.0,Dallas/Fort Worth International ,87,Grapevine,Texas,United States of America (the)
Daily,2020-08-19,1.0,Dallas/Fort Worth International ,87,Grapevine,Texas,United States of America (the)
Daily,2020-11-01,1.0,Dallas/Fort Worth International ,79,Grapevine,Texas,United States of America (the)
Daily,2020-11-25,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-04-01,1.0,Dallas/Fort Worth International ,65,Grapevine,Texas,United States of America (the)
Daily,2020-04-09,1.0,Dallas/Fort Worth International ,60,Grapevine,Texas,United States of America (the)
Daily,2020-05-16,1.0,Dallas/Fort Worth International ,49,Grapevine,Texas,United States of America (the)
Daily,2020-06-27,1.0,Dallas/Fort Worth International ,62,Grapevine,Texas,United States of America (the)
Daily,2020-09-25,1.0,Dallas/Fort Worth International ,95,Grapevine,Texas,United States of America (the)
Daily,2020-10-04,1.0,Dallas/Fort Worth International ,86,Grapevine,Texas,United States of America (the)
Daily,2020-10-14,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-10-23,1.0,Dallas/Fort Worth International ,80,Grapevine,Texas,United States of America (the)
Daily,2020-11-28,1.0,Dallas/Fort Worth International ,77,Grapevine,Texas,United States of America (the)
Daily,2020-09-10,1.0,Dallas/Fort Worth International ,90,Grapevine,Texas,United States of America (the)
Daily,2020-10-21,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-11-08,1.0,Dallas/Fort Worth International ,68,Grapevine,Texas,United States of America (the)
Daily,2020-04-28,1.0,Dallas/Fort Worth International ,67,Grapevine,Texas,United States of America (the)
Daily,2020-05-31,1.0,Dallas/Fort Worth International ,38,Grapevine,Texas,United States of America (the)
Daily,2020-09-14,1.0,Dallas/Fort Worth International ,98,Grapevine,Texas,United States of America (the)
Daily,2020-04-04,1.0,Dallas/Fort Worth International ,52,Grapevine,Texas,United States of America (the)
Daily,2020-04-18,1.0,Dallas/Fort Worth International ,50,Grapevine,Texas,United States of America (the)
Daily,2020-05-28,1.0,Dallas/Fort Worth International ,69,Grapevine,Texas,United States of America (the)
Daily,2020-07-03,1.0,Dallas/Fort Worth International ,41,Grapevine,Texas,United States of America (the)
Daily,2020-08-02,1.0,Dallas/Fort Worth International ,51,Grapevine,Texas,United States of America (the)
Daily,2020-08-08,1.0,Dallas/Fort Worth International ,64,Grapevine,Texas,United States of America (the)
Daily,2020-08-18,1.0,Dallas/Fort Worth International ,85,Grapevine,Texas,United States of America (the)
Daily,2020-08-26,1.0,Dallas/Fort Worth International ,92,Grapevine,Texas,United States of America (the)
Daily,2020-09-24,1.0,Dallas/Fort Worth International ,89,Grapevine,Texas,United States of America (the)
Daily,2020-06-14,1.0,Dallas/Fort Worth International ,46,Grapevine,Texas,United States of America (the)
Daily,2020-09-04,1.0,Dallas/Fort Worth International ,80,Grapevine,Texas,United States of America (the)
Daily,2020-09-12,1.0,Dallas/Fort Worth International ,84,Grapevine,Texas,United States of America (the)
Daily,2020-09-22,1.0,Dallas/Fort Worth International ,87,Grapevine,Texas,United States of America (the)
Daily,2020-11-06,1.0,Dallas/Fort Worth International ,93,Grapevine,Texas,United States of America (the)
Daily,2020-06-09,1.0,Dallas/Fort Worth International ,81,Grapevine,Texas,United States of America (the)
Daily,2020-08-30,1.0,Dallas/Fort Worth International ,75,Grapevine,Texas,United States of America (the)
Daily,2020-11-03,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-11-23,1.0,Dallas/Fort Worth International ,93,Grapevine,Texas,United States of America (the)
Daily,2020-05-03,1.0,Dallas/Fort Worth International ,32,Grapevine,Texas,United States of America (the)
Daily,2020-05-29,1.0,Dallas/Fort Worth International ,70,Grapevine,Texas,United States of America (the)
Daily,2020-06-02,1.0,Dallas/Fort Worth International ,72,Grapevine,Texas,United States of America (the)
Daily,2020-06-10,1.0,Dallas/Fort Worth International ,84,Grapevine,Texas,United States of America (the)
Daily,2020-06-23,1.0,Dallas/Fort Worth International ,66,Grapevine,Texas,United States of America (the)
Daily,2020-06-24,1.0,Dallas/Fort Worth International ,85,Grapevine,Texas,United States of America (the)
Daily,2020-07-09,1.0,Dallas/Fort Worth International ,82,Grapevine,Texas,United States of America (the)
Daily,2020-09-06,1.0,Dallas/Fort Worth International ,71,Grapevine,Texas,United States of America (the)
Daily,2020-11-07,1.0,Dallas/Fort Worth International ,99,Grapevine,Texas,United States of America (the)
Daily,2020-11-18,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-04-14,1.0,Dallas/Fort Worth International ,62,Grapevine,Texas,United States of America (the)
Daily,2020-04-25,1.0,Dallas/Fort Worth International ,44,Grapevine,Texas,United States of America (the)
Daily,2020-05-02,1.0,Dallas/Fort Worth International ,47,Grapevine,Texas,United States of America (the)
Daily,2020-08-01,1.0,Dallas/Fort Worth International ,73,Grapevine,Texas,United States of America (the)
Daily,2020-08-09,1.0,Dallas/Fort Worth International ,65,Grapevine,Texas,United States of America (the)
